id,author,created,modified,search_attrs,phrase
c255bb86-9172-4cc9-84a2-7e710e94106e,Andrii,1522164285913,1522218693807,"[{""short"": ""by Andy Chandler"", ""type"": ""Attendee"", ""name"": ""comment.postAuthor"", ""human"": ""wrote reply to {mention}'s post"", ""example"": ""Attenddes who wrote comment for Elon Musk post""}, {""short"": ""has Asylum or Immigration Officer position"", ""type"": ""text"", ""name"": ""profile.position"", ""example"": ""Attendees with CEO position, *Find all CEO""}, {""short"": ""has 'bandcamp.com' as website"", ""type"": ""text"", ""name"": ""profile.website"", ""example"": ""1""}]","Find attendees who replied to post written by Andy Chandler, has either Asylum or Immigration Officer position and has website named 'bandcamp.com'."
c255bb86-9172-4cc9-84a2-7e710e94106e,Andrii,1522164285913,1522218693807,"[{""short"": ""by Andy Chandler"", ""type"": ""Attendee"", ""name"": ""comment.postAuthor"", ""human"": ""wrote reply to {mention}'s post"", ""example"": ""Attenddes who wrote comment for Elon Musk post""}, {""short"": ""has Asylum or Immigration Officer position"", ""type"": ""text"", ""name"": ""profile.position"", ""example"": ""Attendees with CEO position, *Find all CEO""}, {""short"": ""has 'bandcamp.com' as website"", ""type"": ""text"", ""name"": ""profile.website"", ""example"": ""1""}]","Search for people who make a reply to the post written by Andy Chandler, has either Asylum or Immigration Officer position and has website named 'bandcamp.com'."
c255bb86-9172-4cc9-84a2-7e710e94106e,Andrii,1522164285913,1522218693807,"[{""short"": ""by Andy Chandler"", ""type"": ""Attendee"", ""name"": ""comment.postAuthor"", ""human"": ""wrote reply to {mention}'s post"", ""example"": ""Attenddes who wrote comment for Elon Musk post""}, {""short"": ""has Asylum or Immigration Officer position"", ""type"": ""text"", ""name"": ""profile.position"", ""example"": ""Attendees with CEO position, *Find all CEO""}, {""short"": ""has 'bandcamp.com' as website"", ""type"": ""text"", ""name"": ""profile.website"", ""example"": ""1""}]","Search for attendees who make a note to the post written by Andy Chandler, has either Asylum or Immigration Officer position and has 'bandcamp.com' website."
c255bb86-9172-4cc9-84a2-7e710e94106e,Andrii,1522164285913,1522218693807,"[{""short"": ""by Andy Chandler"", ""type"": ""Attendee"", ""name"": ""comment.postAuthor"", ""human"": ""wrote reply to {mention}'s post"", ""example"": ""Attenddes who wrote comment for Elon Musk post""}, {""short"": ""has Asylum or Immigration Officer position"", ""type"": ""text"", ""name"": ""profile.position"", ""example"": ""Attendees with CEO position, *Find all CEO""}, {""short"": ""has 'bandcamp.com' as website"", ""type"": ""text"", ""name"": ""profile.website"", ""example"": ""1""}]","Search for attendees who made a note to the Andy Chandler's post, has either Asylum or Immigration Officer position and has 'bandcamp.com' website."
ad086d89-92c8-439f-adf4-e3dc3a62b13c,Volodymyr,1522161354671,1522226530232,"[{""short"": ""contains 'escapist'"", ""type"": ""text"", ""name"": ""like.postText"", ""human"": ""liked post '{post-text}'"", ""example"": ""Attendees who liked post with Tesla""}, {""short"": ""has Lavern as first name"", ""type"": ""text"", ""name"": ""profile.firstName"", ""example"": ""Attendees with first name James""}, {""short"": ""with 'session' type"", ""type"": ""PageType"", ""name"": ""rating.type"", ""example"": ""Attendees who viewed sponsor page""}]","Find all attendees, who liked posts about 'escapist', have first name = 'Lavern' and rated pages with type 'session'"
ad086d89-92c8-439f-adf4-e3dc3a62b13c,Volodymyr,1522161354671,1522226530232,"[{""short"": ""contains 'escapist'"", ""type"": ""text"", ""name"": ""like.postText"", ""human"": ""liked post '{post-text}'"", ""example"": ""Attendees who liked post with Tesla""}, {""short"": ""has Lavern as first name"", ""type"": ""text"", ""name"": ""profile.firstName"", ""example"": ""Attendees with first name James""}, {""short"": ""with 'session' type"", ""type"": ""PageType"", ""name"": ""rating.type"", ""example"": ""Attendees who viewed sponsor page""}]","Search for all profiles whose first name is 'Lavern', liked posts about 'escapist', rated 'session' pages"
ad086d89-92c8-439f-adf4-e3dc3a62b13c,Volodymyr,1522161354671,1522226530232,"[{""short"": ""contains 'escapist'"", ""type"": ""text"", ""name"": ""like.postText"", ""human"": ""liked post '{post-text}'"", ""example"": ""Attendees who liked post with Tesla""}, {""short"": ""has Lavern as first name"", ""type"": ""text"", ""name"": ""profile.firstName"", ""example"": ""Attendees with first name James""}, {""short"": ""with 'session' type"", ""type"": ""PageType"", ""name"": ""rating.type"", ""example"": ""Attendees who viewed sponsor page""}]","Find people who gave rating to 'session' pages, first name was 'Lavern', liked all posts about 'escapist'"
ad086d89-92c8-439f-adf4-e3dc3a62b13c,Volodymyr,1522161354671,1522226530232,"[{""short"": ""has 'free.fr' as website"", ""type"": ""text"", ""name"": ""profile.website"", ""example"": ""1""}, {""short"": ""has Greece as location"", ""type"": ""text"", ""name"": ""profile.location"", ""example"": ""Attendees with Ukraine location, *Attendees from Ukraine""}, {""short"": ""3 times"", ""name"": ""events.count""}]","Find all profiles who is from 'Greece', with website = 'free.fr', attended event 3 times"
ad086d89-92c8-439f-adf4-e3dc3a62b13c,Volodymyr,1522161354671,1522226530232,"[{""short"": ""has 'free.fr' as website"", ""type"": ""text"", ""name"": ""profile.website"", ""example"": ""1""}, {""short"": ""has Greece as location"", ""type"": ""text"", ""name"": ""profile.location"", ""example"": ""Attendees with Ukraine location, *Attendees from Ukraine""}, {""short"": ""3 times"", ""name"": ""events.count""}]","Find profiles, who participated in event 3 times, their website is 'free.fr' and location is 'Greece'"
ad086d89-92c8-439f-adf4-e3dc3a62b13c,Volodymyr,1522161354671,1522226530232,"[{""short"": ""has 'free.fr' as website"", ""type"": ""text"", ""name"": ""profile.website"", ""example"": ""1""}, {""short"": ""has Greece as location"", ""type"": ""text"", ""name"": ""profile.location"", ""example"": ""Attendees with Ukraine location, *Attendees from Ukraine""}, {""short"": ""3 times"", ""name"": ""events.count""}]","Search attendees who attended event 3 times, have website set in their profile as 'free.fr', and all of them from 'Greece'"
98be4665-b3db-4133-a8cf-299dfa8205ab,Kostia Rybnikov,1522249286679,1522249944131,"[{""short"": ""5 times"", ""type"": ""int"", ""name"": ""ad.count"", ""example"": ""Attendees who clicked on ad more than 2 times""}, {""short"": ""with 'exhibitor' type"", ""type"": ""PageType"", ""name"": ""notes.type"", ""example"": ""Attendees who viewed sponsor page""}, {""short"": ""0 times"", ""type"": ""int"", ""name"": ""fileDownload.count"", ""example"": ""Attendees who viewed sponsor page with Tesla more than 5 times""}]",Find users who clicked five times on the ad on exhibitor page with no downloads
98be4665-b3db-4133-a8cf-299dfa8205ab,Kostia Rybnikov,1522249286679,1522249944131,"[{""short"": ""5 times"", ""type"": ""int"", ""name"": ""ad.count"", ""example"": ""Attendees who clicked on ad more than 2 times""}, {""short"": ""with 'exhibitor' type"", ""type"": ""PageType"", ""name"": ""notes.type"", ""example"": ""Attendees who viewed sponsor page""}, {""short"": ""0 times"", ""type"": ""int"", ""name"": ""fileDownload.count"", ""example"": ""Attendees who viewed sponsor page with Tesla more than 5 times""}]",Find users who clicked five times on the ad on the exhibitor page with zero downloads
98be4665-b3db-4133-a8cf-299dfa8205ab,Kostia Rybnikov,1522249286679,1522249944131,"[{""short"": ""5 times"", ""type"": ""int"", ""name"": ""ad.count"", ""example"": ""Attendees who clicked on ad more than 2 times""}, {""short"": ""with 'exhibitor' type"", ""type"": ""PageType"", ""name"": ""notes.type"", ""example"": ""Attendees who viewed sponsor page""}, {""short"": ""0 times"", ""type"": ""int"", ""name"": ""fileDownload.count"", ""example"": ""Attendees who viewed sponsor page with Tesla more than 5 times""}]",Find users who clicked ad 5 times on exhibitor page without downloads
98be4665-b3db-4133-a8cf-299dfa8205ab,Kostia Rybnikov,1522249286679,1522249944131,"[{""short"": ""5 times"", ""type"": ""int"", ""name"": ""ad.count"", ""example"": ""Attendees who clicked on ad more than 2 times""}, {""short"": ""with 'exhibitor' type"", ""type"": ""PageType"", ""name"": ""notes.type"", ""example"": ""Attendees who viewed sponsor page""}, {""short"": ""0 times"", ""type"": ""int"", ""name"": ""fileDownload.count"", ""example"": ""Attendees who viewed sponsor page with Tesla more than 5 times""}]",users clicked 5 times ad exhibitor page 0 downloads
98be4665-b3db-4133-a8cf-299dfa8205ab,Kostia Rybnikov,1522249286679,1522249944131,"[{""short"": ""5 times"", ""type"": ""int"", ""name"": ""ad.count"", ""example"": ""Attendees who clicked on ad more than 2 times""}, {""short"": ""with 'exhibitor' type"", ""type"": ""PageType"", ""name"": ""notes.type"", ""example"": ""Attendees who viewed sponsor page""}, {""short"": ""0 times"", ""type"": ""int"", ""name"": ""fileDownload.count"", ""example"": ""Attendees who viewed sponsor page with Tesla more than 5 times""}]",Find users clicked ad five times on ad with no downloads on exhibitor page
98be4665-b3db-4133-a8cf-299dfa8205ab,Kostia Rybnikov,1522249286679,1522249944131,"[{""short"": ""whose bio contains 'biplane'"", ""type"": ""text"", ""name"": ""profile.bio"", ""example"": ""1""}, {""short"": ""1 times"", ""name"": ""events.count""}, {""short"": ""with positive sentiment"", ""type"": ""Sentiment"", ""name"": ""like.postSentiment"", ""human"": ""liked {sentiment} post"", ""example"": ""Attendees who liked positive post with Tesla""}]","Find attendees with bio having ""biplane"" who attended once and liked a positive post"
98be4665-b3db-4133-a8cf-299dfa8205ab,Kostia Rybnikov,1522249286679,1522249944131,"[{""short"": ""whose bio contains 'biplane'"", ""type"": ""text"", ""name"": ""profile.bio"", ""example"": ""1""}, {""short"": ""1 times"", ""name"": ""events.count""}, {""short"": ""with positive sentiment"", ""type"": ""Sentiment"", ""name"": ""like.postSentiment"", ""human"": ""liked {sentiment} post"", ""example"": ""Attendees who liked positive post with Tesla""}]",Find the biplane people attended before and liked a positively colored sentiment
98be4665-b3db-4133-a8cf-299dfa8205ab,Kostia Rybnikov,1522249286679,1522249944131,"[{""short"": ""whose bio contains 'biplane'"", ""type"": ""text"", ""name"": ""profile.bio"", ""example"": ""1""}, {""short"": ""1 times"", ""name"": ""events.count""}, {""short"": ""with positive sentiment"", ""type"": ""Sentiment"", ""name"": ""like.postSentiment"", ""human"": ""liked {sentiment} post"", ""example"": ""Attendees who liked positive post with Tesla""}]","Find users with exactly one attend who liked a post with a positive sentiment and who's bio contains ""biplane"""
98be4665-b3db-4133-a8cf-299dfa8205ab,Kostia Rybnikov,1522249286679,1522249944131,"[{""short"": ""whose bio contains 'biplane'"", ""type"": ""text"", ""name"": ""profile.bio"", ""example"": ""1""}, {""short"": ""1 times"", ""name"": ""events.count""}, {""short"": ""with positive sentiment"", ""type"": ""Sentiment"", ""name"": ""like.postSentiment"", ""human"": ""liked {sentiment} post"", ""example"": ""Attendees who liked positive post with Tesla""}]","From people with a ""biplane"" in their profile description find those who attended an event once and liked a post that can be said to be a positive one"
98be4665-b3db-4133-a8cf-299dfa8205ab,Kostia Rybnikov,1522249286679,1522249944131,"[{""short"": ""whose bio contains 'biplane'"", ""type"": ""text"", ""name"": ""profile.bio"", ""example"": ""1""}, {""short"": ""1 times"", ""name"": ""events.count""}, {""short"": ""with positive sentiment"", ""type"": ""Sentiment"", ""name"": ""like.postSentiment"", ""human"": ""liked {sentiment} post"", ""example"": ""Attendees who liked positive post with Tesla""}]","If there exists a post with a positive sentiment which was liked by a user who attended a single event and has a bio containing a ""biplane"" word -- present such users to me!"
98be4665-b3db-4133-a8cf-299dfa8205ab,Kostia Rybnikov,1522249286679,1522249944131,"[{""short"": ""contains 'rare'"", ""type"": ""text"", ""name"": ""post.text"", ""human"": ""wrote post '{post-text}'"", ""example"": ""Attendees who wrote post with Tesla, *Attendees who wrote post about Tesla""}, {""short"": ""by Stacy Vaughn"", ""type"": ""Attendee"", ""name"": ""comment.postAuthor"", ""human"": ""wrote reply to {mention}'s post"", ""example"": ""Attenddes who wrote comment for Elon Musk post""}, {""short"": ""has (769) 916-5982 as phone"", ""type"": ""text"", ""name"": ""profile.phone"", ""example"": ""1""}]","Find users who wrote a post with ""rare"" and replied to Stacy Vaughn and who also has 769 9165972 as phone"
98be4665-b3db-4133-a8cf-299dfa8205ab,Kostia Rybnikov,1522249286679,1522249944131,"[{""short"": ""contains 'rare'"", ""type"": ""text"", ""name"": ""post.text"", ""human"": ""wrote post '{post-text}'"", ""example"": ""Attendees who wrote post with Tesla, *Attendees who wrote post about Tesla""}, {""short"": ""by Stacy Vaughn"", ""type"": ""Attendee"", ""name"": ""comment.postAuthor"", ""human"": ""wrote reply to {mention}'s post"", ""example"": ""Attenddes who wrote comment for Elon Musk post""}, {""short"": ""has (769) 916-5982 as phone"", ""type"": ""text"", ""name"": ""profile.phone"", ""example"": ""1""}]","Find users with post ""rare"" reply to Stacy Vaughn and 7699165982 phone"
98be4665-b3db-4133-a8cf-299dfa8205ab,Kostia Rybnikov,1522249286679,1522249944131,"[{""short"": ""contains 'rare'"", ""type"": ""text"", ""name"": ""post.text"", ""human"": ""wrote post '{post-text}'"", ""example"": ""Attendees who wrote post with Tesla, *Attendees who wrote post about Tesla""}, {""short"": ""by Stacy Vaughn"", ""type"": ""Attendee"", ""name"": ""comment.postAuthor"", ""human"": ""wrote reply to {mention}'s post"", ""example"": ""Attenddes who wrote comment for Elon Musk post""}, {""short"": ""has (769) 916-5982 as phone"", ""type"": ""text"", ""name"": ""profile.phone"", ""example"": ""1""}]","Find attendees where reply to Stacy Vaughn and phone number 7699165982 and post has ""rare"""
98be4665-b3db-4133-a8cf-299dfa8205ab,Kostia Rybnikov,1522249286679,1522249944131,"[{""short"": ""contains 'rare'"", ""type"": ""text"", ""name"": ""post.text"", ""human"": ""wrote post '{post-text}'"", ""example"": ""Attendees who wrote post with Tesla, *Attendees who wrote post about Tesla""}, {""short"": ""by Stacy Vaughn"", ""type"": ""Attendee"", ""name"": ""comment.postAuthor"", ""human"": ""wrote reply to {mention}'s post"", ""example"": ""Attenddes who wrote comment for Elon Musk post""}, {""short"": ""has (769) 916-5982 as phone"", ""type"": ""text"", ""name"": ""profile.phone"", ""example"": ""1""}]","Find people with post containing ""rare"" word, which have a reply to a user named Stacy Vaughn and who have a phone (769) 916-5982"
98be4665-b3db-4133-a8cf-299dfa8205ab,Kostia Rybnikov,1522249286679,1522249944131,"[{""short"": ""contains 'rare'"", ""type"": ""text"", ""name"": ""post.text"", ""human"": ""wrote post '{post-text}'"", ""example"": ""Attendees who wrote post with Tesla, *Attendees who wrote post about Tesla""}, {""short"": ""by Stacy Vaughn"", ""type"": ""Attendee"", ""name"": ""comment.postAuthor"", ""human"": ""wrote reply to {mention}'s post"", ""example"": ""Attenddes who wrote comment for Elon Musk post""}, {""short"": ""has (769) 916-5982 as phone"", ""type"": ""text"", ""name"": ""profile.phone"", ""example"": ""1""}]","Find users with the ""rare"" word in their writings, who communicated to Stacy Vaughn and who's number is (769) 916-5982"
3733dc0c-6d13-4260-bd47-0826b656ba9c,Jessica Waggoner,1522255984843,1522385980051,"[{""short"": ""5 times"", ""type"": ""int"", ""name"": ""fileDownload.count"", ""example"": ""Attendees who viewed sponsor page with Tesla more than 5 times""}, {""short"": ""answered 'No'"", ""type"": ""text"", ""name"": ""poll.answerText"", ""example"": ""Attendees who answered Yes for poll 'Are you happy?'""}, {""short"": ""3 times"", ""name"": ""poll.count""}]",Find attendees who downloaded a file 5 times and answered a poll 'no' three times.
3733dc0c-6d13-4260-bd47-0826b656ba9c,Jessica Waggoner,1522255984843,1522385980051,"[{""short"": ""5 times"", ""type"": ""int"", ""name"": ""fileDownload.count"", ""example"": ""Attendees who viewed sponsor page with Tesla more than 5 times""}, {""short"": ""answered 'No'"", ""type"": ""text"", ""name"": ""poll.answerText"", ""example"": ""Attendees who answered Yes for poll 'Are you happy?'""}, {""short"": ""3 times"", ""name"": ""poll.count""}]",Find attendees who answered three polls with 'no' and downloaded a file five times. 
3733dc0c-6d13-4260-bd47-0826b656ba9c,Jessica Waggoner,1522255984843,1522385980051,"[{""short"": ""5 times"", ""type"": ""int"", ""name"": ""fileDownload.count"", ""example"": ""Attendees who viewed sponsor page with Tesla more than 5 times""}, {""short"": ""answered 'No'"", ""type"": ""text"", ""name"": ""poll.answerText"", ""example"": ""Attendees who answered Yes for poll 'Are you happy?'""}, {""short"": ""3 times"", ""name"": ""poll.count""}]",Find attendees who answered 'no' for a poll and answered at least three polls and downloaded a file five times.
3733dc0c-6d13-4260-bd47-0826b656ba9c,Jessica Waggoner,1522255984843,1522385980051,"[{""short"": ""5 times"", ""type"": ""int"", ""name"": ""fileDownload.count"", ""example"": ""Attendees who viewed sponsor page with Tesla more than 5 times""}, {""short"": ""answered 'No'"", ""type"": ""text"", ""name"": ""poll.answerText"", ""example"": ""Attendees who answered Yes for poll 'Are you happy?'""}, {""short"": ""3 times"", ""name"": ""poll.count""}]",Find attendees who downloaded a file 5 times and answered three polls and at least one answer was 'no'
3733dc0c-6d13-4260-bd47-0826b656ba9c,Jessica Waggoner,1522255984843,1522385980051,"[{""short"": ""has Korea North as location"", ""type"": ""text"", ""name"": ""profile.location"", ""example"": ""Attendees with Ukraine location, *Attendees from Ukraine""}, {""short"": ""contains 'gargoyle'"", ""type"": ""text"", ""name"": ""rating.content"", ""example"": ""Attendees who viewed page with SpaceX""}, {""short"": ""9 times"", ""type"": ""int"", ""name"": ""rating.count"", ""example"": ""Attendees who viewed sponsor page with Tesla more than 5 times""}]",Find attendees located in North Korea who also rated a page that contains 'gargoyle' at least nine times
3733dc0c-6d13-4260-bd47-0826b656ba9c,Jessica Waggoner,1522255984843,1522385980051,"[{""short"": ""has Korea North as location"", ""type"": ""text"", ""name"": ""profile.location"", ""example"": ""Attendees with Ukraine location, *Attendees from Ukraine""}, {""short"": ""contains 'gargoyle'"", ""type"": ""text"", ""name"": ""rating.content"", ""example"": ""Attendees who viewed page with SpaceX""}, {""short"": ""9 times"", ""type"": ""int"", ""name"": ""rating.count"", ""example"": ""Attendees who viewed sponsor page with Tesla more than 5 times""}]",Find attendees who liked a page nine time and the page contains 'gargoyle' and the attendee is located in North Korea
3733dc0c-6d13-4260-bd47-0826b656ba9c,Jessica Waggoner,1522255984843,1522385980051,"[{""short"": ""2 times"", ""type"": ""int"", ""name"": ""pageView.count"", ""example"": ""Attendees who viewed sponsor page with Tesla more than 5 times""}, {""short"": ""has 'ow.ly' as website"", ""type"": ""text"", ""name"": ""profile.website"", ""example"": ""1""}, {""short"": ""'Deeply Seals'15'"", ""name"": ""events.name""}]",Find attendees who attended the event 'Deeply Seals'15' and has 'ow.ly' website and viewed a page two times
3733dc0c-6d13-4260-bd47-0826b656ba9c,Jessica Waggoner,1522255984843,1522385980051,"[{""short"": ""2 times"", ""type"": ""int"", ""name"": ""pageView.count"", ""example"": ""Attendees who viewed sponsor page with Tesla more than 5 times""}, {""short"": ""has 'ow.ly' as website"", ""type"": ""text"", ""name"": ""profile.website"", ""example"": ""1""}, {""short"": ""'Deeply Seals'15'"", ""name"": ""events.name""}]",Find attendees who have  'ow.ly' as website and viewed at least two pages and attended the event 'Deeply Seals'15'
a6568381-2d52-4699-877e-36f5a9956010,Serhii Nechypocrhuk,1522158634532,1522400173224,"[{""short"": ""answered 'No'"", ""type"": ""text"", ""name"": ""poll.answerText"", ""example"": ""Attendees who answered Yes for poll 'Are you happy?'""}, {""short"": ""by Caleb Ramirez"", ""type"": ""Attendee"", ""name"": ""like.postAuthor"", ""human"": ""liked {mention}'s post"", ""example"": ""Attendees who liked posts by Elon Musk""}, {""short"": ""<em>(post)</em> contains 'biplane'"", ""type"": ""text"", ""name"": ""comment.postText"", ""human"": ""wrote reply to the post '{post-text}'"", ""example"": ""Attendees who wrote comment with Tesla for the post with SpaceX""}]","Find all attendees who answered No in poll, liked post by Caleb Ramirez and replied to post with 'biplane'"
a6568381-2d52-4699-877e-36f5a9956010,Serhii Nechypocrhuk,1522158634532,1522400173224,"[{""short"": ""answered 'No'"", ""type"": ""text"", ""name"": ""poll.answerText"", ""example"": ""Attendees who answered Yes for poll 'Are you happy?'""}, {""short"": ""by Caleb Ramirez"", ""type"": ""Attendee"", ""name"": ""like.postAuthor"", ""human"": ""liked {mention}'s post"", ""example"": ""Attendees who liked posts by Elon Musk""}, {""short"": ""<em>(post)</em> contains 'biplane'"", ""type"": ""text"", ""name"": ""comment.postText"", ""human"": ""wrote reply to the post '{post-text}'"", ""example"": ""Attendees who wrote comment with Tesla for the post with SpaceX""}]","Search all participants who voted No in any poll, liked Caleb Ramirez's post and replied to the post contains 'biplane'"
a6568381-2d52-4699-877e-36f5a9956010,Serhii Nechypocrhuk,1522158634532,1522400173224,"[{""short"": ""answered 'No'"", ""type"": ""text"", ""name"": ""poll.answerText"", ""example"": ""Attendees who answered Yes for poll 'Are you happy?'""}, {""short"": ""by Caleb Ramirez"", ""type"": ""Attendee"", ""name"": ""like.postAuthor"", ""human"": ""liked {mention}'s post"", ""example"": ""Attendees who liked posts by Elon Musk""}, {""short"": ""<em>(post)</em> contains 'biplane'"", ""type"": ""text"", ""name"": ""comment.postText"", ""human"": ""wrote reply to the post '{post-text}'"", ""example"": ""Attendees who wrote comment with Tesla for the post with SpaceX""}]","Do search for attendees who answered No in any poll, liked Caleb Ramirez's content and commented to the post about 'biplane'"
a6568381-2d52-4699-877e-36f5a9956010,Serhii Nechypocrhuk,1522158634532,1522400173224,"[{""short"": ""answered 'No'"", ""type"": ""text"", ""name"": ""poll.answerText"", ""example"": ""Attendees who answered Yes for poll 'Are you happy?'""}, {""short"": ""by Caleb Ramirez"", ""type"": ""Attendee"", ""name"": ""like.postAuthor"", ""human"": ""liked {mention}'s post"", ""example"": ""Attendees who liked posts by Elon Musk""}, {""short"": ""<em>(post)</em> contains 'biplane'"", ""type"": ""text"", ""name"": ""comment.postText"", ""human"": ""wrote reply to the post '{post-text}'"", ""example"": ""Attendees who wrote comment with Tesla for the post with SpaceX""}]","Find all participants who voted No, liked post written by Caleb Ramirez and commented with 'biplane' to the post "
a6568381-2d52-4699-877e-36f5a9956010,Serhii Nechypocrhuk,1522158634532,1522400173224,"[{""short"": ""answered 'No'"", ""type"": ""text"", ""name"": ""poll.answerText"", ""example"": ""Attendees who answered Yes for poll 'Are you happy?'""}, {""short"": ""by Caleb Ramirez"", ""type"": ""Attendee"", ""name"": ""like.postAuthor"", ""human"": ""liked {mention}'s post"", ""example"": ""Attendees who liked posts by Elon Musk""}, {""short"": ""<em>(post)</em> contains 'biplane'"", ""type"": ""text"", ""name"": ""comment.postText"", ""human"": ""wrote reply to the post '{post-text}'"", ""example"": ""Attendees who wrote comment with Tesla for the post with SpaceX""}]","Return all people who liked message by Caleb Ramirez, voted No and left a reply for the post about 'biplane'"
a6568381-2d52-4699-877e-36f5a9956010,Serhii Nechypocrhuk,1522158634532,1522400173224,"[{""short"": ""answered 'No'"", ""type"": ""text"", ""name"": ""poll.answerText"", ""example"": ""Attendees who answered Yes for poll 'Are you happy?'""}, {""short"": ""by Caleb Ramirez"", ""type"": ""Attendee"", ""name"": ""like.postAuthor"", ""human"": ""liked {mention}'s post"", ""example"": ""Attendees who liked posts by Elon Musk""}, {""short"": ""<em>(post)</em> contains 'biplane'"", ""type"": ""text"", ""name"": ""comment.postText"", ""human"": ""wrote reply to the post '{post-text}'"", ""example"": ""Attendees who wrote comment with Tesla for the post with SpaceX""}]","Return all users who liked  Caleb Ramirez's message,  voted No and left a comment for the post with 'biplane'"
a6568381-2d52-4699-877e-36f5a9956010,Serhii Nechypocrhuk,1522158634532,1522400173224,"[{""short"": ""'Deeply Seals'15'"", ""name"": ""events.name""}, {""short"": ""with 0 stars"", ""name"": ""rating.value""}, {""short"": ""by Caleb Ramirez"", ""type"": ""Attendee"", ""name"": ""like.postAuthor"", ""human"": ""liked {mention}'s post"", ""example"": ""Attendees who liked posts by Elon Musk""}]","find attendees who attended Deaply Seals'15, rated page with 0 stars and and liked post by Caleb Ramirez"
4a98f580-3e45-4f60-9128-8195f08bd995,Michael,1522167663007,1522406848300,"[{""short"": ""with Estelle Jimenez's mention "", ""type"": ""Attendee"", ""name"": ""post.mentions"", ""human"": ""mentioned {mention} in a post"", ""example"": ""Attendees who mentioned Elon Musk in post""}, {""short"": ""is working at Abbott Laboratories"", ""type"": ""text"", ""name"": ""profile.company"", ""example"": ""Attendees who worked at Google, *Employees from Google""}, {""short"": ""1 times"", ""type"": ""int"", ""name"": ""rating.count"", ""example"": ""Attendees who viewed sponsor page with Tesla more than 5 times""}]",Find attendees who wrote a post mentioning Estelle Jimenez 
4a98f580-3e45-4f60-9128-8195f08bd995,Michael,1522167663007,1522406848300,"[{""short"": ""with Estelle Jimenez's mention "", ""type"": ""Attendee"", ""name"": ""post.mentions"", ""human"": ""mentioned {mention} in a post"", ""example"": ""Attendees who mentioned Elon Musk in post""}, {""short"": ""is working at Abbott Laboratories"", ""type"": ""text"", ""name"": ""profile.company"", ""example"": ""Attendees who worked at Google, *Employees from Google""}, {""short"": ""1 times"", ""type"": ""int"", ""name"": ""rating.count"", ""example"": ""Attendees who viewed sponsor page with Tesla more than 5 times""}]",Find attendees who work at Abbott Laboratories
4a98f580-3e45-4f60-9128-8195f08bd995,Michael,1522167663007,1522406848300,"[{""short"": ""with Estelle Jimenez's mention "", ""type"": ""Attendee"", ""name"": ""post.mentions"", ""human"": ""mentioned {mention} in a post"", ""example"": ""Attendees who mentioned Elon Musk in post""}, {""short"": ""is working at Abbott Laboratories"", ""type"": ""text"", ""name"": ""profile.company"", ""example"": ""Attendees who worked at Google, *Employees from Google""}, {""short"": ""1 times"", ""type"": ""int"", ""name"": ""rating.count"", ""example"": ""Attendees who viewed sponsor page with Tesla more than 5 times""}]",Find attendees who rated a page at least one time 
4a98f580-3e45-4f60-9128-8195f08bd995,Michael,1522167663007,1522406848300,"[{""short"": ""5 times"", ""type"": ""int"", ""name"": ""pageView.count"", ""example"": ""Attendees who viewed sponsor page with Tesla more than 5 times""}, {""short"": ""with 7 replies"", ""type"": ""int"", ""name"": ""post.commentsCount"", ""human"": ""wrote post with {freq} replies"", ""example"": ""Attendees who create post with more than 10 comments""}, {""short"": ""<em>(post)</em> with negative sentiment"", ""type"": ""Sentiment"", ""name"": ""comment.postSentiment"", ""human"": ""wrote reply to {sentiment} post"", ""example"": ""Attendees who wrote comment for negative post with Boring""}]",Find attendees who viewed a page 5 times and wrote a post that got 7 replies and replied to a post with negative sentiment
4a98f580-3e45-4f60-9128-8195f08bd995,Michael,1522167663007,1522406848300,"[{""short"": ""5 times"", ""type"": ""int"", ""name"": ""pageView.count"", ""example"": ""Attendees who viewed sponsor page with Tesla more than 5 times""}, {""short"": ""with 7 replies"", ""type"": ""int"", ""name"": ""post.commentsCount"", ""human"": ""wrote post with {freq} replies"", ""example"": ""Attendees who create post with more than 10 comments""}, {""short"": ""<em>(post)</em> with negative sentiment"", ""type"": ""Sentiment"", ""name"": ""comment.postSentiment"", ""human"": ""wrote reply to {sentiment} post"", ""example"": ""Attendees who wrote comment for negative post with Boring""}]",Find attendees who wrote a post with 7 comments
4a98f580-3e45-4f60-9128-8195f08bd995,Michael,1522167663007,1522406848300,"[{""short"": ""5 times"", ""type"": ""int"", ""name"": ""pageView.count"", ""example"": ""Attendees who viewed sponsor page with Tesla more than 5 times""}, {""short"": ""with 7 replies"", ""type"": ""int"", ""name"": ""post.commentsCount"", ""human"": ""wrote post with {freq} replies"", ""example"": ""Attendees who create post with more than 10 comments""}, {""short"": ""<em>(post)</em> with negative sentiment"", ""type"": ""Sentiment"", ""name"": ""comment.postSentiment"", ""human"": ""wrote reply to {sentiment} post"", ""example"": ""Attendees who wrote comment for negative post with Boring""}]",Find attendees who commented negatively
